	Control_1	Control_2	Control_3	Treatment_1	Treatment_2	Treatment_3
ENSMUSG00000047371	526.92225548787	710.584954013749	459.637195722588	417.204750271668	478.588949446724	573.898435833093
ENSMUSG00000054381	172.092453812537	252.143048198427	140.331710198489	174.189356019739	149.284626432923	241.476391033596
ENSMUSG00000030823	112.658462031918	126.071524099213	99.6558521699416	103.663909436137	117.451875208256	188.163421584621
ENSMUSG00000078580	91.3686739313983	95.1266954566793	83.3855089585226	106.213021963256	70.2515889096109	188.163421584621
ENSMUSG00000074184	0	0	0	0	0	0
ENSMUSG00000045757	149.02851670364	214.321590968663	138.297917297062	158.044976681324	120.744918438394	198.616945005988
ENSMUSG00000045251	227.091073072213	285.380086370038	217.61584045273	189.484031182448	282.104036715156	443.229393065995
ENSMUSG00000048921	96.6911209565283	80.2273335176813	55.9293047892529	42.4852087853022	69.1539078328983	96.1724154765838
ENSMUSG00000086502	83.3850033937033	69.9123906368366	65.0813728456762	58.6295881237171	46.1026052219322	47.0408553961551
ENSMUSG00000030822	1241.90430586367	1346.67309833251	1050.45403358724	938.073409979473	1035.11325534005	1111.2095396914
ENSMUSG00000042423	957.153390019211	1075.04626913693	1220.27574085643	851.403584057457	1214.03527084421	948.13457431806
ENSMUSG00000098267	0	0	0	0	0	0
ENSMUSG00000101225	46.1278742177933	44.6980858169939	24.4055148171286	22.9420127440632	20.8559404575407	50.1769124225655
ENSMUSG00000053877	698.127634796218	845.825316229269	890.801290825192	1118.21069522915	304.05765824941	719.202411390105
ENSMUSG00000065259	0	0	0	0	0	0
ENSMUSG00000101845	8.87074504188333	9.16883811630643	5.08448225356845	10.1964501084725	3.29304323013801	7.31746639495746
ENSMUSG00000030815	482.568530278453	344.97753412603	442.349956060455	327.136107646827	373.211566082308	666.934794283266
ENSMUSG00000057176	71.853034839255	129.509838392828	69.1489586485309	58.6295881237171	45.0049241452195	212.206525453766
ENSMUSG00000030816	2037.6101361206	3316.82718857385	2293.10149635937	1912.68409951431	2023.02622438145	2856.94795105982
ENSMUSG00000099579	14.1931920670133	13.7532571744597	13.219653859278	10.1964501084725	15.3675350739774	20.9070468427356
ENSMUSG00000045639	532.244702513	575.344591798229	179.990671776323	347.529007863772	392.969825463136	873.914558026349
ENSMUSG00000030814	1681.00618543689	951.266954566792	901.987151783043	1232.92075894947	1592.73524231009	1769.78151523757
ENSMUSG00000076454	0	0	0	0	0	0
ENSMUSG00000042340	113.545536536107	99.7111145148325	21.3548254649875	45.8840254881264	70.2515889096109	355.419796326505
ENSMUSG00000060034	13.306117562825	10.3149428808447	6.10137870428214	9.34674593276649	4.39072430685068	20.9070468427356
ENSMUSG00000030811	1124.81047131081	730.0687350109	1024.01472586869	1091.02016160656	1068.04368764143	2071.8883421151
ENSMUSG00000043964	960.701688035964	531.792610745773	793.179231556678	603.289964751292	810.088634613951	1013.99177187268
ENSMUSG00000042308	159.6734107539	174.207924209822	305.068935214107	244.714802603341	52.6886916822082	140.077213846329
ENSMUSG00000042289	1624.23341716884	1480.76735578349	1539.58122638053	1252.46395499071	1714.57784182519	2151.33512011749
ENSMUSG00000030806	11.5319685544483	6.87662858722983	6.10137870428214	4.24852087853022	12.0744918438394	124.396928714277
ENSMUSG00000030805	3013.39209072777	825.195430467579	2175.14150807658	2139.55511442782	2818.84500499814	1916.13084313672
ENSMUSG00000049728	318.459747003611	427.497077172787	370.150308059783	294.847348969997	414.92344699739	504.905181252065
ENSMUSG00000049739	975.781954607166	1010.86440232278	693.523379386736	918.530213938234	727.762553860501	1199.01913643089
ENSMUSG00000044139	10.64489405026	30.9448286425342	5.08448225356845	4.24852087853022	10.9768107671267	10.4535234213678
ENSMUSG00000030804	7.983670537695	3.43831429361491	18.3041361128464	11.0461542841786	9.87912969041404	5.2267617106839
ENSMUSG00000096145	190.721018400492	206.298857616895	77.2841302542404	107.912430314668	152.577669663061	211.16117311163
ENSMUSG00000030802	2068.65774376719	4801.03285865096	1639.23707855047	1786.92788150981	1781.53638750466	2597.7005702099
ENSMUSG00000030801	628.04874896534	516.893248806775	424.045819947609	435.048537961495	452.24460360562	543.583217911126
ENSMUSG00000030800	16.8544155795783	3084.16792137258	2.03379290142738	59.4792922994231	16.4652161506901	1135.25264356054
ENSMUSG00000070371	138.38362265338	244.120314846659	81.3517160570952	81.5716008677803	86.716805060301	192.344830953168
ENSMUSG00000030795	5936.30258202832	4923.66606845655	5078.38087486417	5504.38365022376	5336.92539497701	5262.30369031655
ENSMUSG00000097751	17.7414900837667	8.02273335176813	8.13517160570952	16.9940835141209	30.7350701479548	17.7709898163253
ENSMUSG00000063254	0	0	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000030793	565.953533672156	161.600771799901	585.732355611085	529.365701464866	551.035900509761	339.739511194454
ENSMUSG00000087530	0	0	1.01689645071369	0.849704175706044	0	0
ENSMUSG00000042828	5.32244702513	10.3149428808447	11.1858609578506	3.39881670282418	18.6605783041154	7.31746639495746
ENSMUSG00000064677	0	0	0	0	0	0
ENSMUSG00000030786	2980.5703340728	163.892981328977	3172.71692622671	4422.71023454996	1229.40280591819	617.803234202837
ENSMUSG00000030789	165.882932283218	240.682000553044	470.823056680438	457.140846529852	1099.8764388661	476.680668014372
ENSMUSG00000070369	37.25712917591	73.3507049304515	53.8955118878256	63.7278131779533	76.837675369887	54.3583217911126
ENSMUSG00000030785	0	0	0	0	0	0
ENSMUSG00000062944	186.28564587955	119.194895511984	94.5713699163732	152.946751627088	100.986659057566	166.211022399748
ENSMUSG00000042178	714.982050375796	732.360944539976	514.549604061127	554.007122560341	883.6332667537	701.43142157378
ENSMUSG00000030782	1141.66488689038	176.500133738899	841.990261190935	1332.33614750708	1114.14629286336	333.467397141633
ENSMUSG00000030781	0	0	0	1.69940835141209	0	1.04535234213678
ENSMUSG00000030780	333.540013574813	553.568601272001	215.582047551302	254.911252711813	124.037961668532	225.796105901545
ENSMUSG00000093215	0	0	0	0	0	0
ENSMUSG00000030844	1416.65798318877	405.72108664656	1266.03608113854	1008.59885656307	1336.97555143603	387.825718932746
ENSMUSG00000084964	0	0	0	0	0	0
ENSMUSG00000030846	2166.23593922791	2088.20288098879	1894.4780876796	1872.74800325612	1953.87231654855	1741.55700199988
ENSMUSG00000093125	0	0	0	0	0	1.04535234213678
ENSMUSG00000030847	1161.18052598253	2540.91426298142	1165.36333251789	1502.27698264829	1400.64105388537	877.050615052759
ENSMUSG00000096557	0	1.1461047645383	0	0	0	0
ENSMUSG00000042105	497.648796849655	499.701677338701	591.833734315367	539.562151573338	417.118809150815	479.816725040782
ENSMUSG00000081339	0	0	0	0	0	0
ENSMUSG00000048170	1839.7925216866	2653.23252990617	1761.26465263611	1792.87581073975	1421.49699434291	1743.64770668415
ENSMUSG00000088566	0	0	0	0	0	0
ENSMUSG00000055319	1727.13405965468	2448.07977705382	1375.86089781562	1460.64147803869	1507.1161183265	1460.35722196508
ENSMUSG00000077283	0	0	0	0	0	0
ENSMUSG00000080363	0	0	0	0	0	0
ENSMUSG00000070366	0.887074504188333	1.1461047645383	0	0.849704175706044	0	0
ENSMUSG00000042055	1138.11658887363	1038.3709166717	997.57541815013	1175.99057917717	757.399942931743	1193.7923747202
ENSMUSG00000065763	0	0	0	0	0	0
ENSMUSG00000030849	4304.08549432179	11401.4501976271	4283.16785040606	3851.7090284755	7870.37332002985	4851.4802198568
ENSMUSG00000082988	0	0	0	0	0	0
ENSMUSG00000030850	0	0	0	0	0	0
ENSMUSG00000099422	0	0	0	0	0	0
ENSMUSG00000099232	0	0	0	0	0	0
ENSMUSG00000040331	0	0	0	0	0	0
ENSMUSG00000030852	0	0	0	0	0	0
ENSMUSG00000050189	0	0	0	0	0	0
ENSMUSG00000040298	0	0	0	0	0	0
ENSMUSG00000086108	0	0	0	0	0	0
ENSMUSG00000040268	0	0	0	0	0	0
ENSMUSG00000006205	0	0	0	0	0	0
ENSMUSG00000047517	0	0	0	0	0	0
ENSMUSG00000013668	0	0	0	0	0	0
ENSMUSG00000100759	0	0	0	0	0	0
ENSMUSG00000006204	0	0	0	0	0	0
ENSMUSG00000040205	0	0	0	0	0	0
ENSMUSG00000030858	0	0	0	0	0	0
ENSMUSG00000030859	0	0	0	0	0	0
ENSMUSG00000040177	0	0	0	0	0	0
ENSMUSG00000063179	0	0	0	0	0	0
ENSMUSG00000040167	0	0	0	0	0	0
ENSMUSG00000030861	0	0	0	0	0	0
ENSMUSG00000040148	0	0	0	0	0	0
ENSMUSG00000050100	0	0	0	0	0	0
ENSMUSG00000066979	0	0	0	0	0	0
ENSMUSG00000062758	0	0	0	0	0	0
ENSMUSG00000040125	0	0	0	0	0	0
ENSMUSG00000030862	0	0	0	0	0	0
ENSMUSG00000084630	0	0	0	0	0	0
ENSMUSG00000086814	0	0	0	0	0	0
ENSMUSG00000030930	0	0	0	0	0	0
ENSMUSG00000030934	0	0	0	0	0	0
ENSMUSG00000048528	0	0	0	0	0	0
ENSMUSG00000087657	0	0	0	0	0	0
ENSMUSG00000030946	0	0	0	0	0	0
ENSMUSG00000087348	0	0	0	0	0	0
ENSMUSG00000030956	0	0	0	0	0	0
ENSMUSG00000030960	0	0	0	0	0	0
ENSMUSG00000030965	0	0	0	0	0	0
ENSMUSG00000097595	0	0	0	0	0	0
ENSMUSG00000030967	0	0	0	0	0	0
ENSMUSG00000085663	0	0	0	0	0	0
ENSMUSG00000030970	7.983670537695	4.58441905815322	6.10137870428214	6.79763340564836	1.09768107671267	9.40817107923103
ENSMUSG00000030976	0	0	2.03379290142738	0	1.09768107671267	0
ENSMUSG00000101546	0	0	0	0	0	0
ENSMUSG00000039990	620.952152931833	681.932334900291	546.073394033251	611.787006508352	563.1103923536	797.603837050364
ENSMUSG00000030981	0	0	2.03379290142738	0.849704175706044	0	0
ENSMUSG00000030979	336.201237087378	460.734115344398	333.54203583409	310.991728308412	316.132150093249	366.91867209001
ENSMUSG00000030983	1549.71915881702	1916.28716630804	1047.4033442351	1125.0083286348	1235.98889237847	1370.45692054132
ENSMUSG00000030986	1099.97238519353	1721.44935633653	939.612320459449	988.20595634613	477.491268370012	1172.88532787747
ENSMUSG00000081431	0	0	0	0	0	0
ENSMUSG00000053111	15.96734107539	4.58441905815322	6.10137870428214	11.0461542841786	46.1026052219322	7.31746639495746
ENSMUSG00000054555	3992.72234335169	625.773201437914	185.075154029892	2379.17169197692	1545.53495601144	343.920920563001
ENSMUSG00000093032	0	0	0	0	0	0
ENSMUSG00000050066	0	0	0	0	0	0
ENSMUSG00000030994	13.306117562825	11.461047645383	5.08448225356845	12.7455626355907	7.6837675369887	82.5828350288057
ENSMUSG00000058325	1029.89349936265	1064.73132625608	603.019595273218	1209.97874620541	576.282565274152	1287.87408551251
ENSMUSG00000073805	0	0	0	0	0	0
ENSMUSG00000077150	0	0	0	0	0	0
ENSMUSG00000100717	0	0	0	0	0	0
ENSMUSG00000073804	0.887074504188333	0	0	0	0	0
ENSMUSG00000073803	0	0	0	0	1.09768107671267	0
ENSMUSG00000048377	0	0	0	0	0	0
ENSMUSG00000050866	0.887074504188333	0	2.03379290142738	0.849704175706044	0	0
ENSMUSG00000041836	680.386144712451	198.276124265127	891.818187275906	903.235538775525	763.986029392019	702.476773915917
ENSMUSG00000088141	0	0	0	0	0	0
ENSMUSG00000097471	0	0	0	0	0	0
ENSMUSG00000031004	4587.94933566206	10689.7191388488	4958.38709367995	4157.60253172968	3182.17744139003	3544.78979218582
ENSMUSG00000098031	0.887074504188333	0	2.03379290142738	0.849704175706044	0	1.04535234213678
ENSMUSG00000087869	0	0	0	0	0	0
ENSMUSG00000054612	169.431230299972	145.555305096365	69.1489586485309	44.1846171367143	96.595934750715	35.5419796326505
ENSMUSG00000010476	23.0639371088967	49.2825048751471	20.3379290142738	34.8378712039478	42.8095619917942	11.4988757635046
ENSMUSG00000040139	157.899261745523	262.457991079272	106.774127324937	137.652076464379	144.893902126073	160.984260689064
ENSMUSG00000031068	5370.34904835617	4836.56210635164	3376.09621636945	4610.494857381	3908.84231417382	4230.54092862755
ENSMUSG00000064575	0	0	0	0	0	0
ENSMUSG00000091002	3.54829801675333	271.626829195578	2.03379290142738	14.4449709870028	5.48840538356335	6.27211405282068
ENSMUSG00000041775	218.22032803033	323.201543599802	200.328600790597	191.18343953386	139.405496742509	259.247380849922
ENSMUSG00000041769	1423.75457922227	1543.8031178331	1018.93024361512	1055.33258622691	1184.39788177297	953.361336028744
ENSMUSG00000078566	2324.13520097343	1547.24143212671	3303.89656836878	1688.36219712791	824.358488611216	2229.73654577775
ENSMUSG00000098199	9.75781954607166	17.1915714680746	15.2534467607053	20.3929002169451	9.87912969041404	12.5442281056414
ENSMUSG00000056856	6.20952152931833	1.1461047645383	9.15206805642321	2.54911252711813	7.6837675369887	0
ENSMUSG00000025478	0	2.29220952907661	0	0.849704175706044	0	0
ENSMUSG00000015981	31.93468215078	104.295533572986	70.1658550992446	41.6355046095962	77.9353564465996	18.8163421584621
ENSMUSG00000098629	0	0	0	0	0	0
ENSMUSG00000015980	165.882932283218	126.071524099213	70.1658550992446	108.762134490374	100.986659057566	88.8549490816264
ENSMUSG00000060260	978.443178119731	1932.33263301158	336.592725186231	661.919552875009	687.148354022132	833.145816683014
ENSMUSG00000025477	839.172480962163	853.848049581037	1147.05919640504	565.902981020226	758.497624008456	681.569727073181
ENSMUSG00000041309	0.887074504188333	406.867191411098	0	5.09822505423627	1.09768107671267	1.04535234213678
ENSMUSG00000070357	0	0	0	0.849704175706044	2.19536215342534	0
ENSMUSG00000049571	32.8217566549683	100.857219279371	32.5406864228381	34.8378712039478	35.1257944548055	42.859446027608
ENSMUSG00000083626	0	0	0	0	0	0
ENSMUSG00000056777	20.4027135963317	16.0454667035363	9.15206805642321	8.49704175706044	12.0744918438394	14.6349327899149
ENSMUSG00000098619	0	0	0	0	0	0
ENSMUSG00000025475	1.77414900837667	14.899361938998	11.1858609578506	18.693491865533	17.5628972274027	1.04535234213678
ENSMUSG00000066129	0	28.6526191134576	1.01689645071369	1.69940835141209	0	2.09070468427356
ENSMUSG00000047751	3.54829801675333	165.039086093516	1.01689645071369	3.39881670282418	0	15.6802851320517
ENSMUSG00000086742	11.5319685544483	8.02273335176813	30.5068935214107	5.94792922994231	12.0744918438394	6.27211405282068
ENSMUSG00000085354	0	0	0	0	0	0
ENSMUSG00000065502	0	0	0	0	0	0
ENSMUSG00000073795	0	0	0	0	0	0
ENSMUSG00000025473	1197.55058065425	432.081496230941	1926.00187765173	2973.96461497116	2557.59690874052	972.177678187206
ENSMUSG00000099092	0	0	0	0	0	0
ENSMUSG00000025474	1158.51930246996	1091.09173584047	1041.30196553082	1102.06631589074	995.596736578392	1024.44529529405
ENSMUSG00000025470	516.27736143761	479.071791577011	360.99824000336	584.596472885759	585.064013887854	532.084342147621
ENSMUSG00000025469	0	10.3149428808447	118.976884733502	22.0923085683572	43.9072430685068	0
ENSMUSG00000025468	0	5.73052382269152	0	0	2.19536215342534	1.04535234213678
ENSMUSG00000025467	0.887074504188333	1.1461047645383	3.05068935214107	0	1.09768107671267	0
ENSMUSG00000025466	204.914210467505	1064.73132625608	189.142739832746	167.391722614091	270.029544871317	593.760130333691
ENSMUSG00000025465	1296.01585061915	1015.44882138094	1440.9422706613	1042.58702359132	1302.94743805794	1831.45730342364
ENSMUSG00000025464	556.195714126085	414.889924762866	999.609211051557	393.413033351899	496.151846674127	1046.39769447892
ENSMUSG00000039018	522.486882966928	526.062086923082	430.147198651891	518.319547180687	462.123733296034	694.113955178822
ENSMUSG00000045733	0.887074504188333	0	0	0.849704175706044	3.29304323013801	1.04535234213678
ENSMUSG00000051180	0	0	0	0	0	0
ENSMUSG00000051051	0	0	0	0	0	0
ENSMUSG00000050366	0	0	0	0	0	0
ENSMUSG00000025461	1.77414900837667	0	3.05068935214107	0.849704175706044	2.19536215342534	6.27211405282068
ENSMUSG00000054672	0	1.1461047645383	2.03379290142738	0	1.09768107671267	1.04535234213678
ENSMUSG00000061489	0	0	0	0	0	0
ENSMUSG00000062782	0	0	0	0	0	0
ENSMUSG00000060112	0	0	0	0	0	0
ENSMUSG00000060974	0	0	0	0	0	0
ENSMUSG00000062712	0	0	0	0	0	0
ENSMUSG00000063823	0	0	0	0	0	0
ENSMUSG00000056883	0	0	0	0	0	0
ENSMUSG00000063230	0	0	0	0	0	0
ENSMUSG00000052508	0	2.29220952907661	0	0	0	0
ENSMUSG00000095901	0	0	0	0	0	0
ENSMUSG00000093942	0	0	0	0	0	0
ENSMUSG00000096069	0	0	0	0	0	0
ENSMUSG00000094819	0	0	0	0	0	0
ENSMUSG00000059136	0	0	0	0	0	0
ENSMUSG00000066122	0	0	0	0	0	0
ENSMUSG00000057997	0	0	0	0	0	0
ENSMUSG00000025479	57.6598427722416	42.4058762879173	0	2.54911252711813	0	0
ENSMUSG00000025480	4.43537252094166	0	0	0	2.19536215342534	2.09070468427356
ENSMUSG00000060314	14.1931920670133	167.331295622592	25.4224112678422	63.7278131779533	27.4420269178168	56.4490264753862
ENSMUSG00000025481	7.09659603350666	1662.99801334508	6.10137870428214	149.547934924264	10.9768107671267	499.678419541381
ENSMUSG00000099590	0	2.29220952907661	2.03379290142738	1.69940835141209	1.09768107671267	1.04535234213678
ENSMUSG00000038801	0	28.6526191134576	0	0	0	0
ENSMUSG00000025482	0.887074504188333	0	0	0.849704175706044	0	0
ENSMUSG00000025484	1007.71663675795	1219.45546946876	480.992021187575	697.607128254662	948.396450279748	941.862460265239
ENSMUSG00000025485	1814.06736106514	1616.00771799901	1403.31710198489	1420.70538178051	1915.45347886361	1901.4959103468
ENSMUSG00000025486	264.348202248123	267.042410137425	219.649633354157	188.634327006742	321.620555476813	400.369947038387
ENSMUSG00000025487	3872.96728528626	4170.67523815489	3016.1148728168	3265.41314723833	5166.78482808654	4005.79017506814
ENSMUSG00000083396	0	0	0	0	0	0
ENSMUSG00000025488	3.54829801675333	84.8117525758345	1.01689645071369	0.849704175706044	1.09768107671267	0
ENSMUSG00000038745	0	21.7759905262278	0	1.69940835141209	0	0
ENSMUSG00000062031	1320.85393673643	810.296068528581	500.313053751135	621.983456616824	909.977612594804	981.585849266437
ENSMUSG00000025489	26.61223512565	16.0454667035363	32.5406864228381	25.4911252711813	61.4701402959096	18.8163421584621
ENSMUSG00000060591	8592.20364756819	3640.02873217365	5325.48671238759	5145.80848807581	8221.6312645779	6114.26584915803
ENSMUSG00000025491	191.60809290468	93.980590692141	317.271692622671	296.54675732141	1048.2854282606	75.2653686338482
ENSMUSG00000025492	20521.5815798929	4712.78279178151	3109.66934628246	12807.5910404172	10874.7264269924	10565.3761219764
ENSMUSG00000059108	34.595905663345	8.02273335176813	11.1858609578506	75.623671637838	36.2234755315181	7.31746639495746
ENSMUSG00000091441	0	0	0	0	0	0
ENSMUSG00000055629	714.982050375796	733.507049304515	38.6420651271202	704.404761660311	46.1026052219322	1484.40032583423
ENSMUSG00000054065	150.802665712017	3039.46983555558	66.0982692963898	644.925469360888	223.926939649385	2891.44457835034
ENSMUSG00000025494	87.820375914645	1293.95227916375	164.737225015618	130.004738883025	486.272716983713	516.40405701557
ENSMUSG00000054662	9.75781954607166	440.104229582709	2.03379290142738	108.762134490374	3.29304323013801	298.970769851119
ENSMUSG00000088542	0	0	0	0	0	0
ENSMUSG00000025495	1042.31254242129	1041.80923096532	749.452684175989	757.936124729792	852.898196605745	1182.2934989567
ENSMUSG00000038650	6471.20850805389	9720.11450804936	4902.4577888907	5569.81087175312	6715.61282732812	4433.33928300209
ENSMUSG00000077547	0	0	0	0	0	0
ENSMUSG00000025499	1901.88773697979	3016.54774026482	1470.432267732	1706.20598481774	2362.20967708567	2021.71142969253
ENSMUSG00000038637	70.9659603350666	48.1364001106088	66.0982692963898	81.5716008677803	52.6886916822082	232.068219954365
ENSMUSG00000025500	35.4829801675333	68.7662858722983	11.1858609578506	26.3408294468874	6.58608646027603	352.283739300095
ENSMUSG00000038618	534.018851521376	520.33156310039	171.855500170614	313.54084083553	159.163756123337	1028.62670466259
ENSMUSG00000065551	0	1.1461047645383	3.05068935214107	0.849704175706044	0	4.18140936854712
ENSMUSG00000038611	1634.8783112191	2246.36533849508	1614.83156373334	1716.40243492621	1336.97555143603	1830.4119510815
ENSMUSG00000025498	11728.0120198739	2632.60264414449	210.497565297734	6295.45823780608	4058.12694060674	2082.34186553647
ENSMUSG00000025497	1.77414900837667	896.253925868954	0	1.69940835141209	1.09768107671267	4.18140936854712
ENSMUSG00000038580	2.661223512565	19.4837809971512	0	0.849704175706044	4.39072430685068	3.13605702641034
ENSMUSG00000025496	21.28978810052	82.5195430467579	0	361.124274675069	13.1721729205521	4.18140936854712
ENSMUSG00000058886	759.335775585213	1508.27387013241	543.02270468111	665.318369577833	692.636759405695	1058.94192258456
ENSMUSG00000025505	245.719637660168	357.584686535951	139.314813747776	170.790539316915	171.238247967177	346.011625247274
ENSMUSG00000025504	42.57957620104	778.205135121509	32.5406864228381	97.7159802061951	12.0744918438394	500.723771883518
ENSMUSG00000086844	0	0	0	0	0	0
ENSMUSG00000077716	0	0	0	0	0	0
ENSMUSG00000025503	3591.76466745856	7171.17751171617	3727.94238831639	4223.02975325904	4647.58167880145	5069.95885936339
ENSMUSG00000091083	82.497928889515	50.4286096396854	68.1320621978172	58.6295881237171	49.3956484520702	91.9910061080367
ENSMUSG00000051007	864.897641583625	597.120582324457	671.151657471035	723.94795770155	742.032407857766	1055.80586555815
ENSMUSG00000060240	7.09659603350666	9.16883811630643	1.01689645071369	3.39881670282418	9.87912969041404	3.13605702641034
ENSMUSG00000019082	862.23641807106	2091.64119528241	899.953358881615	814.016600326391	758.497624008456	746.381572285661
ENSMUSG00000025507	152.576814720393	487.094524928779	234.903080114862	163.143201735561	293.080847482283	295.834712824709
ENSMUSG00000025508	18005.8382860148	23225.8130533687	13938.5996499325	13440.6206513182	21287.3291206888	19426.8279262699
ENSMUSG00000064666	0	0	0	0	0	0
ENSMUSG00000025509	936.75067642288	3562.09360818505	972.153006882288	688.260382321896	1351.2454054333	1907.76802439962
ENSMUSG00000048200	2.661223512565	13.7532571744597	16.270343211419	3.39881670282418	5.48840538356335	19.8616945005988
ENSMUSG00000073787	2.661223512565	1.1461047645383	2.03379290142738	6.79763340564836	1.09768107671267	5.2267617106839
ENSMUSG00000025510	3702.6489804821	5257.1825549372	2466.99078943141	3907.7895040721	2911.050215442	4564.00832576918
ENSMUSG00000038489	1249.00090189717	2520.28437721973	848.091639895217	825.912458786275	1524.6790155539	1847.13758855569
ENSMUSG00000025511	3538.54019720726	2889.33011140107	1501.95605770412	2590.74803172773	2635.53226518712	2276.77740117391
ENSMUSG00000025512	1822.05103160284	1272.17628863752	1290.44159595567	1387.56691892797	1429.1807618799	1425.86059467457
ENSMUSG00000002957	6330.16366188794	2833.17097793869	5084.48225356845	5211.23570960517	4320.47271794107	2897.71669240316
ENSMUSG00000097170	0	0	0	0	0	0
ENSMUSG00000098759	0	0	0	0	0	0
ENSMUSG00000048191	6.20952152931833	5.73052382269152	7.11827515499583	12.7455626355907	1.09768107671267	1.04535234213678
ENSMUSG00000025515	22.1768626047083	3500.20395089998	10.1689645071369	3.39881670282418	2.19536215342534	7.31746639495746
ENSMUSG00000037974	3.54829801675333	3290.46677898947	0	37.386983731066	0	0
ENSMUSG00000066108	14.1931920670133	31114.4521476859	0	438.447354664319	0	14.6349327899149
ENSMUSG00000025139	1484.96272001127	2830.87876840961	1375.86089781562	1575.35154175901	1272.21236790999	2026.93819140322
ENSMUSG00000092536	0.887074504188333	1.1461047645383	0	3.39881670282418	0	0
ENSMUSG00000053046	3.54829801675333	182.23065756159	0	3.39881670282418	2.19536215342534	0
ENSMUSG00000092652	0	0	0	0	0	0
ENSMUSG00000025147	706.998379838101	2433.18041511482	669.117864569608	650.023694415124	956.080217816736	887.504138474127
ENSMUSG00000077409	0	0	0	0	0	0
ENSMUSG00000037887	305.153629440787	2237.19650037877	160.669639212763	224.321902386396	255.759690874052	174.573841136842
ENSMUSG00000088784	0	0	0	0	0	0
ENSMUSG00000090471	0	0	0	0.849704175706044	1.09768107671267	0
ENSMUSG00000054759	0	0	0	0	0	0
ENSMUSG00000066101	0	0	0	0	0	0
ENSMUSG00000046248	0	0	0	0	0	0
ENSMUSG00000073786	0	0	0	0	0	0
ENSMUSG00000073785	0	0	0	0	0	0
ENSMUSG00000090455	0	0	0	0	0	0
ENSMUSG00000056885	0	0	0	0	0	0
ENSMUSG00000089731	0	0	0	0	0	0
ENSMUSG00000066100	0	0	0	0	0	0
ENSMUSG00000045236	0	0	0	0	0	0
ENSMUSG00000083812	0	0	0	0	1.09768107671267	0
ENSMUSG00000045777	568.614757184721	24.0682000553044	85.4193018599499	108.762134490374	72.4469510630363	222.660048875134
ENSMUSG00000007891	41547.9085526689	30288.1106124538	37343.4883595588	34691.7220857264	32343.1729253388	58056.7783775925
ENSMUSG00000077668	0	0	1.01689645071369	0	0	0
ENSMUSG00000031098	340.63660960832	567.321858446461	55.9293047892529	251.512436008989	107.572745517842	256.111323823511
ENSMUSG00000031097	70.9659603350666	71.0584954013749	97.6220592685142	72.2248549350138	171.238247967177	49.1315600804287
ENSMUSG00000018819	8876.06748890846	1005.13387850009	1699.23396914258	2755.5906418147	2469.78242260351	1303.55437064457
ENSMUSG00000043795	4.43537252094166	0	0	1.69940835141209	0	0
ENSMUSG00000061723	68.3047368225016	5.73052382269152	118.976884733502	20.3929002169451	211.852447805545	9.40817107923103
ENSMUSG00000037772	1361.65936392909	1256.13082193398	992.490935896561	988.20595634613	1299.6543948278	1540.84935230961
ENSMUSG00000087090	0	0	0	0	1.09768107671267	0
ENSMUSG00000000031	7511.7469014668	283.087876840961	2465.9738929807	195.43196041239	4039.46636230263	2494.21068833836
ENSMUSG00000099143	0	0	0	0	0	0
ENSMUSG00000076275	0	0	0	0	0	0
ENSMUSG00000098816	0	0	0	0	0	0
ENSMUSG00000048583	68100.7096865383	106.587743102062	87.4530947613773	1398.61307321215	27.4420269178168	136.941156819918
ENSMUSG00000070140	0	0	0	0	0	0
ENSMUSG00000086266	656.435133099366	6.87662858722983	0	26.3408294468874	1.09768107671267	0
ENSMUSG00000000215	0	1.1461047645383	0	0	0	0
ENSMUSG00000078192	24.8380861172733	24.0682000553044	44.7434438314024	10.1964501084725	47.2002862986448	33.451274948377
ENSMUSG00000073781	7.983670537695	0	2.03379290142738	1.69940835141209	0	0
ENSMUSG00000000214	0	59.5974477559918	0	0	2.19536215342534	0
ENSMUSG00000009248	8.87074504188333	17.1915714680746	2.03379290142738	7.6473375813544	5.48840538356335	3.13605702641034
ENSMUSG00000052281	0	0	3.05068935214107	4.24852087853022	1.09768107671267	1.04535234213678
ENSMUSG00000000244	243.945488651792	22.9220952907661	289.815488453402	237.917169197692	97.6936158274277	77.3560733181218
ENSMUSG00000059277	54.9986192596766	12.6071524099213	45.760340282116	45.8840254881264	65.8608646027602	93.0363584501735
ENSMUSG00000037706	3971.43255525117	1798.2383755606	3073.06107405677	3104.81905802989	4102.03418367525	6034.81907115564
ENSMUSG00000009246	11.5319685544483	13.7532571744597	8.13517160570952	4.24852087853022	12.0744918438394	15.6802851320517
ENSMUSG00000045752	0	0	0	0	0	0
ENSMUSG00000009545	95.8040464523399	225.782638614046	94.5713699163732	91.7680509762528	326.011279783663	197.571592663852
ENSMUSG00000102980	0	0	0	0	0	0
ENSMUSG00000102333	0	0	0	0	0	0
ENSMUSG00000101062	0	0	0	0	0	0
ENSMUSG00000101609	0	0	0	0	0	0
ENSMUSG00000098857	0	0	0	0	0	0
ENSMUSG00000098859	0	0	0	0	0	0
ENSMUSG00000099151	0	0	0	0	0	0
ENSMUSG00000099240	0	0	0	0	0	0
ENSMUSG00000104012	0	0	0	0	0	0
